played_at_utc,track_name,artist_name,ms_played,genre_bucket
2026-03-30T07:56:00Z,Strobe,Deadmau5,164305,EDM/Dance
2026-03-30T08:57:00Z,Alone,Marshmello,128499,EDM/Dance
2026-03-30T11:36:00Z,Animals,Martin Garrix,132239,EDM/Dance
2026-03-30T12:33:00Z,Never Be Like You,Flume,196287,EDM/Dance
2026-03-30T12:41:00Z,Strobe,Deadmau5,197714,EDM/Dance
2026-03-30T21:38:00Z,Holocene,Bon Iver,213578,Mellow/Rock/Hip-Hop
2026-03-31T07:12:00Z,Beautiful Creatures,Illenium,227025,EDM/Dance
2026-03-31T07:57:00Z,Line Of Sight,ODESZA,203114,EDM/Dance
2026-03-31T08:44:00Z,Losing It,Fisher,228888,EDM/Dance
2026-03-31T09:14:00Z,Sheikh Chilli,Raftaar,189145,Mellow/Rock/Hip-Hop
2026-03-31T11:50:00Z,Never Sleep Alone,Kaskade,137679,EDM/Dance
2026-03-31T15:10:00Z,Rap Meri Jaan,KR$NA,179829,Mellow/Rock/Hip-Hop
2026-03-31T20:52:00Z,Rap Meri Jaan,KR$NA,129206,Mellow/Rock/Hip-Hop
2026-03-31T22:57:00Z,Line Of Sight,ODESZA,100233,EDM/Dance
2026-03-31T23:48:00Z,Rap Meri Jaan,KR$NA,120806,Mellow/Rock/Hip-Hop
2026-04-01T07:45:00Z,Clarity,Zedd,91864,EDM/Dance
2026-04-01T16:38:00Z,Nude,Radiohead,232535,Mellow/Rock/Hip-Hop
2026-04-01T18:37:00Z,Namastute,Seedhe Maut,115615,Mellow/Rock/Hip-Hop
2026-04-01T20:23:00Z,Mumbai 10,Divine,117940,Mellow/Rock/Hip-Hop
2026-04-01T22:49:00Z,Never Be Like You,Flume,150951,EDM/Dance
2026-04-01T23:00:00Z,Beautiful Creatures,Illenium,188311,EDM/Dance
2026-04-02T12:23:00Z,Suno,Prabh Deep,236563,Mellow/Rock/Hip-Hop
2026-04-02T13:26:00Z,Never Sleep Alone,Kaskade,234730,EDM/Dance
2026-04-02T16:36:00Z,Never Be Like You,Flume,180270,EDM/Dance
2026-04-02T20:36:00Z,Never Be Like You,Flume,185851,EDM/Dance
2026-04-03T08:10:00Z,Sheikh Chilli,Raftaar,192001,Mellow/Rock/Hip-Hop
2026-04-03T09:38:00Z,Losing It,Fisher,99897,EDM/Dance
2026-04-03T09:52:00Z,Weird Fishes/Arpeggi,Radiohead,128096,Mellow/Rock/Hip-Hop
2026-04-03T14:28:00Z,Nude,Radiohead,132413,Mellow/Rock/Hip-Hop
2026-04-03T16:12:00Z,Alone,Marshmello,98810,EDM/Dance
2026-04-03T19:50:00Z,Alone,Marshmello,178719,EDM/Dance
2026-04-03T20:05:00Z,Strobe,Deadmau5,106798,EDM/Dance
2026-04-03T22:28:00Z,Everything In Its Right Place,Radiohead,92807,Mellow/Rock/Hip-Hop
2026-04-03T23:18:00Z,Namastute,Seedhe Maut,105063,Mellow/Rock/Hip-Hop
2026-04-04T09:35:00Z,Beautiful Creatures,Illenium,164578,EDM/Dance
2026-04-04T12:05:00Z,Animals,Martin Garrix,162335,EDM/Dance
2026-04-04T12:26:00Z,Never Be Like You,Flume,222707,EDM/Dance
2026-04-04T12:43:00Z,Clarity,Zedd,99453,EDM/Dance
2026-04-04T15:56:00Z,Rap Meri Jaan,KR$NA,231008,Mellow/Rock/Hip-Hop
2026-04-04T18:22:00Z,Rap Meri Jaan,KR$NA,162484,Mellow/Rock/Hip-Hop
2026-04-04T19:25:00Z,Mumbai 10,Divine,142510,Mellow/Rock/Hip-Hop
2026-04-04T21:59:00Z,Clarity,Zedd,195894,EDM/Dance
2026-04-04T23:18:00Z,Beautiful Creatures,Illenium,179120,EDM/Dance
2026-04-05T09:35:00Z,Losing It,Fisher,136788,EDM/Dance
2026-04-05T13:57:00Z,Losing It,Fisher,160536,EDM/Dance
2026-04-05T14:18:00Z,Never Be Like You,Flume,114381,EDM/Dance
2026-04-05T14:51:00Z,Clarity,Zedd,172766,EDM/Dance
2026-04-05T19:36:00Z,Heroes,Alesso,216780,EDM/Dance
2026-04-05T21:43:00Z,Mumbai 10,Divine,210775,Mellow/Rock/Hip-Hop
2026-04-05T22:07:00Z,Weird Fishes/Arpeggi,Radiohead,157585,Mellow/Rock/Hip-Hop
2026-04-05T22:47:00Z,Clarity,Zedd,142341,EDM/Dance
2026-04-05T23:34:00Z,Losing It,Fisher,92548,EDM/Dance
2026-04-06T08:54:00Z,Rap Meri Jaan,KR$NA,216429,Mellow/Rock/Hip-Hop
2026-04-06T11:49:00Z,Mumbai 10,Divine,117967,Mellow/Rock/Hip-Hop
2026-04-06T14:12:00Z,Holocene,Bon Iver,155456,Mellow/Rock/Hip-Hop
2026-04-06T22:39:00Z,Beautiful Creatures,Illenium,91736,EDM/Dance
2026-04-07T08:32:00Z,Alone,Marshmello,181039,EDM/Dance
2026-04-07T08:33:00Z,Everything In Its Right Place,Radiohead,200933,Mellow/Rock/Hip-Hop
2026-04-07T15:25:00Z,Rap Meri Jaan,KR$NA,148220,Mellow/Rock/Hip-Hop
2026-04-07T15:31:00Z,Strobe,Deadmau5,137938,EDM/Dance
2026-04-07T21:07:00Z,Line Of Sight,ODESZA,225844,EDM/Dance
2026-04-08T11:36:00Z,Line Of Sight,ODESZA,149917,EDM/Dance
2026-04-08T15:11:00Z,Strobe,Deadmau5,233802,EDM/Dance
2026-04-08T18:54:00Z,Losing It,Fisher,195012,EDM/Dance
2026-04-08T19:37:00Z,Clarity,Zedd,116410,EDM/Dance
2026-04-08T20:13:00Z,Heroes,Alesso,199862,EDM/Dance
2026-04-08T22:39:00Z,Never Be Like You,Flume,179940,EDM/Dance
2026-04-09T08:25:00Z,Strobe,Deadmau5,115945,EDM/Dance
2026-04-09T11:57:00Z,Heroes,Alesso,225530,EDM/Dance
2026-04-09T13:36:00Z,Losing It,Fisher,231148,EDM/Dance
2026-04-09T13:52:00Z,Animals,Martin Garrix,156660,EDM/Dance
2026-04-09T15:22:00Z,Losing It,Fisher,95199,EDM/Dance
2026-04-09T20:54:00Z,Clarity,Zedd,189846,EDM/Dance
2026-04-09T21:47:00Z,Beautiful Creatures,Illenium,177728,EDM/Dance
2026-04-09T22:19:00Z,Losing It,Fisher,155791,EDM/Dance
2026-04-09T22:51:00Z,Line Of Sight,ODESZA,92553,EDM/Dance
2026-04-10T09:10:00Z,Beautiful Creatures,Illenium,180079,EDM/Dance
2026-04-10T16:29:00Z,Namastute,Seedhe Maut,127971,Mellow/Rock/Hip-Hop
2026-04-10T20:40:00Z,Mumbai 10,Divine,239851,Mellow/Rock/Hip-Hop
2026-04-10T23:31:00Z,Losing It,Fisher,207160,EDM/Dance
2026-04-11T11:46:00Z,Animals,Martin Garrix,151506,EDM/Dance
2026-04-11T13:10:00Z,Beautiful Creatures,Illenium,194083,EDM/Dance
2026-04-11T19:17:00Z,Never Be Like You,Flume,206627,EDM/Dance
2026-04-11T23:28:00Z,Mumbai 10,Divine,198524,Mellow/Rock/Hip-Hop
2026-04-12T08:01:00Z,Suno,Prabh Deep,194074,Mellow/Rock/Hip-Hop
2026-04-12T10:16:00Z,Beautiful Creatures,Illenium,130704,EDM/Dance
2026-04-12T16:14:00Z,Never Sleep Alone,Kaskade,154853,EDM/Dance
2026-04-13T07:00:00Z,Never Be Like You,Flume,227184,EDM/Dance
2026-04-13T12:37:00Z,Alone,Marshmello,209680,EDM/Dance
2026-04-13T15:35:00Z,Alone,Marshmello,206613,EDM/Dance
2026-04-13T16:23:00Z,Suno,Prabh Deep,198056,Mellow/Rock/Hip-Hop
2026-04-13T17:55:00Z,Losing It,Fisher,214821,EDM/Dance
2026-04-13T20:33:00Z,Strobe,Deadmau5,229928,EDM/Dance
2026-04-13T22:34:00Z,Losing It,Fisher,149540,EDM/Dance
2026-04-13T23:53:00Z,Line Of Sight,ODESZA,134723,EDM/Dance
2026-04-14T10:40:00Z,Never Be Like You,Flume,209365,EDM/Dance
2026-04-14T12:45:00Z,Clarity,Zedd,192163,EDM/Dance
2026-04-14T13:54:00Z,Never Sleep Alone,Kaskade,107947,EDM/Dance
2026-04-14T14:50:00Z,Never Be Like You,Flume,91892,EDM/Dance
2026-04-14T15:05:00Z,Holocene,Bon Iver,200687,Mellow/Rock/Hip-Hop
2026-04-14T15:18:00Z,Alone,Marshmello,229445,EDM/Dance
2026-04-14T20:56:00Z,Clarity,Zedd,236945,EDM/Dance
2026-04-14T22:19:00Z,Heroes,Alesso,92394,EDM/Dance
2026-04-14T22:34:00Z,Never Be Like You,Flume,92180,EDM/Dance
2026-04-15T07:11:00Z,Alone,Marshmello,116810,EDM/Dance
2026-04-15T07:31:00Z,Line Of Sight,ODESZA,146934,EDM/Dance
2026-04-15T09:34:00Z,Never Sleep Alone,Kaskade,213246,EDM/Dance
2026-04-15T13:20:00Z,Heroes,Alesso,95084,EDM/Dance
2026-04-15T17:05:00Z,Animals,Martin Garrix,128296,EDM/Dance
2026-04-15T21:46:00Z,Line Of Sight,ODESZA,92150,EDM/Dance
2026-04-15T22:23:00Z,Never Be Like You,Flume,211552,EDM/Dance
2026-04-16T07:07:00Z,Namastute,Seedhe Maut,155263,Mellow/Rock/Hip-Hop
2026-04-16T14:47:00Z,Heroes,Alesso,98784,EDM/Dance
2026-04-16T17:10:00Z,Never Be Like You,Flume,101058,EDM/Dance
2026-04-16T23:42:00Z,Beautiful Creatures,Illenium,144643,EDM/Dance
2026-04-17T07:10:00Z,Losing It,Fisher,162377,EDM/Dance
2026-04-17T08:22:00Z,Weird Fishes/Arpeggi,Radiohead,130348,Mellow/Rock/Hip-Hop
2026-04-17T09:43:00Z,Heroes,Alesso,178715,EDM/Dance
2026-04-17T11:23:00Z,Heroes,Alesso,113456,EDM/Dance
2026-04-17T11:31:00Z,Beautiful Creatures,Illenium,150994,EDM/Dance
2026-04-17T13:07:00Z,Animals,Martin Garrix,151857,EDM/Dance
2026-04-17T14:00:00Z,Never Sleep Alone,Kaskade,101008,EDM/Dance
2026-04-17T22:40:00Z,Never Be Like You,Flume,168332,EDM/Dance
2026-04-18T17:46:00Z,Losing It,Fisher,212786,EDM/Dance
2026-04-18T18:46:00Z,Never Sleep Alone,Kaskade,125319,EDM/Dance
2026-04-18T21:46:00Z,Losing It,Fisher,140584,EDM/Dance
2026-04-18T22:12:00Z,Alone,Marshmello,238557,EDM/Dance
2026-04-18T22:45:00Z,Animals,Martin Garrix,204688,EDM/Dance
2026-04-19T12:04:00Z,Alone,Marshmello,229234,EDM/Dance
2026-04-19T15:34:00Z,Never Be Like You,Flume,186236,EDM/Dance
2026-04-19T18:49:00Z,Sheikh Chilli,Raftaar,152596,Mellow/Rock/Hip-Hop
2026-04-19T19:12:00Z,Beautiful Creatures,Illenium,227381,EDM/Dance
2026-04-19T19:46:00Z,Alone,Marshmello,138636,EDM/Dance
2026-04-20T09:00:00Z,Clarity,Zedd,144719,EDM/Dance
2026-04-20T10:33:00Z,Beautiful Creatures,Illenium,107479,EDM/Dance
2026-04-20T12:55:00Z,Line Of Sight,ODESZA,98198,EDM/Dance
2026-04-20T13:06:00Z,Heroes,Alesso,98340,EDM/Dance
2026-04-20T16:20:00Z,Strobe,Deadmau5,197427,EDM/Dance
2026-04-20T18:50:00Z,Never Sleep Alone,Kaskade,105283,EDM/Dance
2026-04-20T21:51:00Z,Beautiful Creatures,Illenium,105912,EDM/Dance
2026-04-20T22:33:00Z,Never Sleep Alone,Kaskade,157092,EDM/Dance
2026-04-21T10:10:00Z,Never Sleep Alone,Kaskade,137289,EDM/Dance
2026-04-21T10:46:00Z,Nude,Radiohead,150559,Mellow/Rock/Hip-Hop
2026-04-21T13:33:00Z,Clarity,Zedd,155211,EDM/Dance
2026-04-21T16:04:00Z,Beautiful Creatures,Illenium,146596,EDM/Dance
2026-04-21T17:42:00Z,Alone,Marshmello,131465,EDM/Dance
2026-04-21T17:54:00Z,Rap Meri Jaan,KR$NA,187444,Mellow/Rock/Hip-Hop
2026-04-21T18:43:00Z,Strobe,Deadmau5,210250,EDM/Dance
2026-04-21T20:47:00Z,Line Of Sight,ODESZA,117659,EDM/Dance
2026-04-21T21:59:00Z,Strobe,Deadmau5,182359,EDM/Dance
2026-04-22T07:19:00Z,Fake Empire,The National,148166,Mellow/Rock/Hip-Hop
2026-04-22T07:33:00Z,Sheikh Chilli,Raftaar,125411,Mellow/Rock/Hip-Hop
2026-04-22T07:46:00Z,Never Sleep Alone,Kaskade,99086,EDM/Dance
2026-04-22T07:49:00Z,Losing It,Fisher,162340,EDM/Dance
2026-04-22T14:36:00Z,Losing It,Fisher,233032,EDM/Dance
2026-04-22T15:23:00Z,Alone,Marshmello,208594,EDM/Dance
2026-04-23T08:46:00Z,Never Be Like You,Flume,190020,EDM/Dance
2026-04-23T11:06:00Z,Strobe,Deadmau5,99892,EDM/Dance
2026-04-23T11:16:00Z,Line Of Sight,ODESZA,186228,EDM/Dance
2026-04-23T12:31:00Z,Heroes,Alesso,114999,EDM/Dance
2026-04-23T13:46:00Z,Never Sleep Alone,Kaskade,110237,EDM/Dance
2026-04-23T14:16:00Z,Holocene,Bon Iver,168722,Mellow/Rock/Hip-Hop
2026-04-23T17:22:00Z,Animals,Martin Garrix,203850,EDM/Dance
2026-04-24T07:40:00Z,Clarity,Zedd,190266,EDM/Dance
2026-04-24T08:20:00Z,Alone,Marshmello,231539,EDM/Dance
2026-04-24T09:30:00Z,Losing It,Fisher,239799,EDM/Dance
2026-04-24T16:50:00Z,Never Sleep Alone,Kaskade,193369,EDM/Dance
2026-04-24T21:48:00Z,Never Sleep Alone,Kaskade,222311,EDM/Dance
2026-04-24T23:44:00Z,Losing It,Fisher,147880,EDM/Dance
2026-04-25T09:07:00Z,Strobe,Deadmau5,198418,EDM/Dance
2026-04-25T11:28:00Z,Heroes,Alesso,101764,EDM/Dance
2026-04-25T11:30:00Z,Everything In Its Right Place,Radiohead,236616,Mellow/Rock/Hip-Hop
2026-04-25T13:20:00Z,Losing It,Fisher,180315,EDM/Dance
2026-04-25T13:35:00Z,Never Sleep Alone,Kaskade,227428,EDM/Dance
2026-04-25T15:49:00Z,Beautiful Creatures,Illenium,202739,EDM/Dance
2026-04-25T16:10:00Z,Animals,Martin Garrix,181676,EDM/Dance
2026-04-25T19:32:00Z,Beautiful Creatures,Illenium,203899,EDM/Dance
2026-04-26T08:18:00Z,Line Of Sight,ODESZA,142611,EDM/Dance
2026-04-26T09:07:00Z,Line Of Sight,ODESZA,104296,EDM/Dance
2026-04-26T09:24:00Z,Animals,Martin Garrix,161122,EDM/Dance
2026-04-26T11:55:00Z,Strobe,Deadmau5,165414,EDM/Dance
2026-04-26T13:13:00Z,Clarity,Zedd,233241,EDM/Dance
2026-04-26T15:03:00Z,Sheikh Chilli,Raftaar,211886,Mellow/Rock/Hip-Hop
2026-04-26T16:28:00Z,Beautiful Creatures,Illenium,213519,EDM/Dance
2026-04-26T19:37:00Z,Animals,Martin Garrix,228097,EDM/Dance
2026-04-26T22:39:00Z,Never Be Like You,Flume,127053,EDM/Dance
2026-04-27T07:02:00Z,Heroes,Alesso,154852,EDM/Dance
2026-04-27T07:18:00Z,Beautiful Creatures,Illenium,191324,EDM/Dance
2026-04-27T09:11:00Z,Suno,Prabh Deep,142133,Mellow/Rock/Hip-Hop
2026-04-27T14:32:00Z,Never Be Like You,Flume,162319,EDM/Dance
2026-04-27T17:31:00Z,Fake Empire,The National,193127,Mellow/Rock/Hip-Hop
2026-04-27T18:43:00Z,Animals,Martin Garrix,182251,EDM/Dance
2026-04-27T19:56:00Z,Never Be Like You,Flume,97724,EDM/Dance
2026-04-27T23:45:00Z,Never Sleep Alone,Kaskade,116110,EDM/Dance
2026-04-28T11:27:00Z,Strobe,Deadmau5,171889,EDM/Dance
2026-04-28T11:27:00Z,Alone,Marshmello,128050,EDM/Dance
2026-04-28T12:20:00Z,Strobe,Deadmau5,107777,EDM/Dance
2026-04-28T13:55:00Z,Line Of Sight,ODESZA,126204,EDM/Dance
2026-04-28T19:42:00Z,Losing It,Fisher,125982,EDM/Dance
2026-04-28T21:34:00Z,Mumbai 10,Divine,124543,Mellow/Rock/Hip-Hop
2026-04-28T23:43:00Z,Never Sleep Alone,Kaskade,149618,EDM/Dance
2026-04-29T07:48:00Z,Line Of Sight,ODESZA,159956,EDM/Dance
2026-04-29T11:49:00Z,Never Be Like You,Flume,139265,EDM/Dance
2026-04-29T14:38:00Z,Strobe,Deadmau5,150865,EDM/Dance
2026-04-29T17:53:00Z,Line Of Sight,ODESZA,128147,EDM/Dance
2026-04-29T18:05:00Z,Animals,Martin Garrix,214938,EDM/Dance
2026-04-29T20:26:00Z,Losing It,Fisher,169520,EDM/Dance
2026-04-29T22:45:00Z,Strobe,Deadmau5,188031,EDM/Dance
2026-04-30T12:12:00Z,Line Of Sight,ODESZA,149316,EDM/Dance
2026-04-30T13:04:00Z,Clarity,Zedd,136419,EDM/Dance
2026-04-30T15:26:00Z,Animals,Martin Garrix,148341,EDM/Dance
2026-04-30T22:44:00Z,Suno,Prabh Deep,175169,Mellow/Rock/Hip-Hop
2026-05-01T08:38:00Z,Never Sleep Alone,Kaskade,189712,EDM/Dance
2026-05-01T09:46:00Z,Heroes,Alesso,221244,EDM/Dance
2026-05-01T19:33:00Z,Weird Fishes/Arpeggi,Radiohead,102922,Mellow/Rock/Hip-Hop
2026-05-01T19:56:00Z,Heroes,Alesso,169837,EDM/Dance
2026-05-01T21:10:00Z,Never Be Like You,Flume,200745,EDM/Dance
2026-05-01T21:52:00Z,Heroes,Alesso,101119,EDM/Dance
2026-05-01T23:34:00Z,Holocene,Bon Iver,193707,Mellow/Rock/Hip-Hop
2026-05-01T23:41:00Z,Never Sleep Alone,Kaskade,100095,EDM/Dance
2026-05-01T23:57:00Z,Animals,Martin Garrix,127287,EDM/Dance
2026-05-02T11:25:00Z,Alone,Marshmello,198412,EDM/Dance
2026-05-02T12:29:00Z,Animals,Martin Garrix,142935,EDM/Dance
2026-05-02T15:20:00Z,Nude,Radiohead,132990,Mellow/Rock/Hip-Hop
2026-05-03T12:24:00Z,Alone,Marshmello,234269,EDM/Dance
2026-05-03T12:49:00Z,Line Of Sight,ODESZA,103450,EDM/Dance
2026-05-03T13:00:00Z,Line Of Sight,ODESZA,156351,EDM/Dance
2026-05-03T14:13:00Z,Heroes,Alesso,214705,EDM/Dance
2026-05-03T17:36:00Z,Line Of Sight,ODESZA,129345,EDM/Dance
2026-05-03T18:05:00Z,Heroes,Alesso,227315,EDM/Dance
2026-05-03T21:18:00Z,Never Be Like You,Flume,137368,EDM/Dance
2026-05-03T22:34:00Z,Heroes,Alesso,91507,EDM/Dance
2026-05-04T07:15:00Z,Strobe,Deadmau5,233482,EDM/Dance
2026-05-04T08:09:00Z,Losing It,Fisher,98501,EDM/Dance
2026-05-04T12:10:00Z,Never Sleep Alone,Kaskade,164548,EDM/Dance
2026-05-04T12:29:00Z,Strobe,Deadmau5,184421,EDM/Dance
2026-05-04T13:03:00Z,Alone,Marshmello,138454,EDM/Dance
2026-05-04T16:21:00Z,Strobe,Deadmau5,112990,EDM/Dance
2026-05-05T09:18:00Z,Alone,Marshmello,213421,EDM/Dance
2026-05-05T17:33:00Z,Never Be Like You,Flume,198464,EDM/Dance
2026-05-05T19:52:00Z,Losing It,Fisher,107738,EDM/Dance
2026-05-06T10:01:00Z,Weird Fishes/Arpeggi,Radiohead,211866,Mellow/Rock/Hip-Hop
2026-05-06T10:36:00Z,Animals,Martin Garrix,228660,EDM/Dance
2026-05-06T13:51:00Z,Beautiful Creatures,Illenium,198693,EDM/Dance
2026-05-06T14:45:00Z,Line Of Sight,ODESZA,166149,EDM/Dance
2026-05-06T16:27:00Z,Suno,Prabh Deep,172965,Mellow/Rock/Hip-Hop
2026-05-06T18:59:00Z,Strobe,Deadmau5,124003,EDM/Dance
2026-05-06T23:46:00Z,Heroes,Alesso,220479,EDM/Dance
2026-05-07T07:07:00Z,Losing It,Fisher,177368,EDM/Dance
2026-05-07T07:40:00Z,Clarity,Zedd,142740,EDM/Dance
2026-05-07T07:53:00Z,Strobe,Deadmau5,136040,EDM/Dance
2026-05-07T09:19:00Z,Never Be Like You,Flume,168717,EDM/Dance
2026-05-07T22:09:00Z,Everything In Its Right Place,Radiohead,210748,Mellow/Rock/Hip-Hop
2026-05-07T22:58:00Z,Losing It,Fisher,214387,EDM/Dance
2026-05-08T07:13:00Z,Losing It,Fisher,176958,EDM/Dance
2026-05-08T08:49:00Z,Losing It,Fisher,142978,EDM/Dance
2026-05-08T08:53:00Z,Never Sleep Alone,Kaskade,226596,EDM/Dance
2026-05-08T09:09:00Z,Losing It,Fisher,163520,EDM/Dance
2026-05-08T13:33:00Z,Never Be Like You,Flume,169250,EDM/Dance
2026-05-08T17:45:00Z,Fake Empire,The National,98291,Mellow/Rock/Hip-Hop
2026-05-08T19:11:00Z,Sheikh Chilli,Raftaar,120630,Mellow/Rock/Hip-Hop
2026-05-08T19:40:00Z,Mumbai 10,Divine,230056,Mellow/Rock/Hip-Hop
2026-05-08T22:56:00Z,Beautiful Creatures,Illenium,152296,EDM/Dance
2026-05-09T23:09:00Z,Heroes,Alesso,139862,EDM/Dance
2026-05-09T23:19:00Z,Heroes,Alesso,175809,EDM/Dance
2026-05-09T23:43:00Z,Beautiful Creatures,Illenium,124791,EDM/Dance
2026-05-10T09:21:00Z,Sheikh Chilli,Raftaar,212388,Mellow/Rock/Hip-Hop
2026-05-10T10:00:00Z,Alone,Marshmello,171521,EDM/Dance
2026-05-10T13:20:00Z,Never Be Like You,Flume,142574,EDM/Dance
2026-05-10T23:49:00Z,Nude,Radiohead,171914,Mellow/Rock/Hip-Hop
2026-05-11T07:39:00Z,Beautiful Creatures,Illenium,236702,EDM/Dance
2026-05-11T10:17:00Z,Heroes,Alesso,129143,EDM/Dance
2026-05-11T14:10:00Z,Never Be Like You,Flume,108675,EDM/Dance
2026-05-11T18:35:00Z,Clarity,Zedd,173488,EDM/Dance
2026-05-12T08:08:00Z,Heroes,Alesso,97600,EDM/Dance
2026-05-12T09:59:00Z,Alone,Marshmello,212079,EDM/Dance
2026-05-12T10:24:00Z,Animals,Martin Garrix,104103,EDM/Dance
2026-05-12T12:45:00Z,Never Sleep Alone,Kaskade,206873,EDM/Dance
2026-05-12T17:52:00Z,Never Be Like You,Flume,141943,EDM/Dance
2026-05-13T10:22:00Z,Heroes,Alesso,215475,EDM/Dance
2026-05-13T10:29:00Z,Suno,Prabh Deep,171367,Mellow/Rock/Hip-Hop
2026-05-13T15:58:00Z,Strobe,Deadmau5,185276,EDM/Dance
2026-05-13T16:49:00Z,Line Of Sight,ODESZA,181387,EDM/Dance
2026-05-13T17:29:00Z,Losing It,Fisher,217796,EDM/Dance
2026-05-13T22:14:00Z,Heroes,Alesso,148666,EDM/Dance
2026-05-13T23:06:00Z,Line Of Sight,ODESZA,196348,EDM/Dance
2026-05-14T09:13:00Z,Animals,Martin Garrix,126416,EDM/Dance
2026-05-14T09:50:00Z,Alone,Marshmello,169198,EDM/Dance
2026-05-14T10:43:00Z,Nude,Radiohead,189329,Mellow/Rock/Hip-Hop
2026-05-14T14:11:00Z,Losing It,Fisher,110419,EDM/Dance
2026-05-14T19:04:00Z,Heroes,Alesso,179316,EDM/Dance
2026-05-14T20:15:00Z,Never Sleep Alone,Kaskade,153882,EDM/Dance
2026-05-14T20:50:00Z,Strobe,Deadmau5,204125,EDM/Dance
2026-05-14T21:11:00Z,Beautiful Creatures,Illenium,170749,EDM/Dance
2026-05-14T22:07:00Z,Strobe,Deadmau5,211348,EDM/Dance
2026-05-15T11:42:00Z,Animals,Martin Garrix,129116,EDM/Dance
2026-05-15T16:36:00Z,Losing It,Fisher,169835,EDM/Dance
2026-05-15T18:05:00Z,Namastute,Seedhe Maut,92128,Mellow/Rock/Hip-Hop
2026-05-15T18:07:00Z,Weird Fishes/Arpeggi,Radiohead,163979,Mellow/Rock/Hip-Hop
2026-05-15T18:57:00Z,Weird Fishes/Arpeggi,Radiohead,233886,Mellow/Rock/Hip-Hop
2026-05-15T19:39:00Z,Never Be Like You,Flume,207220,EDM/Dance
2026-05-15T19:54:00Z,Alone,Marshmello,123437,EDM/Dance
2026-05-16T09:08:00Z,Everything In Its Right Place,Radiohead,199014,Mellow/Rock/Hip-Hop
2026-05-16T11:00:00Z,Everything In Its Right Place,Radiohead,108807,Mellow/Rock/Hip-Hop
2026-05-16T19:27:00Z,Never Sleep Alone,Kaskade,232899,EDM/Dance
2026-05-16T19:40:00Z,Strobe,Deadmau5,173395,EDM/Dance
2026-05-16T20:09:00Z,Losing It,Fisher,165620,EDM/Dance
2026-05-16T20:39:00Z,Sheikh Chilli,Raftaar,137132,Mellow/Rock/Hip-Hop
2026-05-16T21:24:00Z,Never Sleep Alone,Kaskade,183141,EDM/Dance
2026-05-16T22:08:00Z,Line Of Sight,ODESZA,139342,EDM/Dance
2026-05-16T22:42:00Z,Line Of Sight,ODESZA,204487,EDM/Dance
2026-05-17T08:36:00Z,Animals,Martin Garrix,216685,EDM/Dance
2026-05-17T20:59:00Z,Never Be Like You,Flume,233174,EDM/Dance
2026-05-17T22:44:00Z,Beautiful Creatures,Illenium,110988,EDM/Dance
2026-05-17T22:54:00Z,Strobe,Deadmau5,152062,EDM/Dance
2026-05-18T07:30:00Z,Rap Meri Jaan,KR$NA,209022,Mellow/Rock/Hip-Hop
2026-05-18T09:15:00Z,Strobe,Deadmau5,213850,EDM/Dance
2026-05-18T16:39:00Z,Beautiful Creatures,Illenium,103834,EDM/Dance
2026-05-18T21:33:00Z,Never Be Like You,Flume,110508,EDM/Dance
2026-05-19T07:18:00Z,Never Be Like You,Flume,217076,EDM/Dance
2026-05-19T09:54:00Z,Alone,Marshmello,162836,EDM/Dance
2026-05-19T12:36:00Z,Heroes,Alesso,103531,EDM/Dance
2026-05-19T12:58:00Z,Beautiful Creatures,Illenium,129619,EDM/Dance
2026-05-19T15:17:00Z,Strobe,Deadmau5,157359,EDM/Dance
2026-05-19T16:46:00Z,Animals,Martin Garrix,237772,EDM/Dance
2026-05-19T20:22:00Z,Losing It,Fisher,167232,EDM/Dance
2026-05-20T08:10:00Z,Beautiful Creatures,Illenium,211638,EDM/Dance
2026-05-20T08:41:00Z,Losing It,Fisher,159309,EDM/Dance
2026-05-20T14:31:00Z,Fake Empire,The National,137398,Mellow/Rock/Hip-Hop
2026-05-20T17:05:00Z,Weird Fishes/Arpeggi,Radiohead,128029,Mellow/Rock/Hip-Hop
2026-05-20T21:46:00Z,Clarity,Zedd,133852,EDM/Dance
2026-05-20T22:16:00Z,Never Sleep Alone,Kaskade,128050,EDM/Dance
2026-05-20T22:47:00Z,Never Be Like You,Flume,229597,EDM/Dance
2026-05-20T22:48:00Z,Line Of Sight,ODESZA,198251,EDM/Dance
2026-05-21T07:26:00Z,Beautiful Creatures,Illenium,115611,EDM/Dance
2026-05-21T10:58:00Z,Weird Fishes/Arpeggi,Radiohead,229275,Mellow/Rock/Hip-Hop
2026-05-21T13:33:00Z,Clarity,Zedd,178449,EDM/Dance
2026-05-21T15:21:00Z,Never Sleep Alone,Kaskade,160864,EDM/Dance
2026-05-21T15:41:00Z,Beautiful Creatures,Illenium,192538,EDM/Dance
2026-05-21T17:35:00Z,Line Of Sight,ODESZA,92772,EDM/Dance
2026-05-21T19:43:00Z,Heroes,Alesso,172755,EDM/Dance
2026-05-22T09:03:00Z,Strobe,Deadmau5,146839,EDM/Dance
2026-05-22T10:05:00Z,Nude,Radiohead,124054,Mellow/Rock/Hip-Hop
2026-05-22T12:57:00Z,Strobe,Deadmau5,119057,EDM/Dance
2026-05-22T15:49:00Z,Beautiful Creatures,Illenium,106354,EDM/Dance
